,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
647,0.259,0.289,2,-10.491,1,0.0285,0.14,0.0,0.162,0.246,80.326,198453,4
648,0.571,0.901,3,-9.152,1,0.0568,0.0457,0.205,0.0753,0.645,137.317,221747,4
649,0.425,0.591,0,-11.996,1,0.0321,0.22,0.0,0.355,0.461,131.087,345173,4
650,0.388,0.277,9,-13.15,1,0.028,0.495,0.0,0.138,0.4,141.75,195867,3
651,0.503,0.322,0,-13.307,1,0.0288,0.0951,0.0069,0.24,0.299,113.504,249004,4
652,0.55,0.447,11,-11.853,1,0.0305,0.21,2.64e-06,0.102,0.424,109.598,252760,4
653,0.453,0.557,9,-8.933,1,0.0268,0.238,0.0,0.0462,0.612,98.93,191307,4
654,0.684,0.481,2,-12.59,1,0.0384,0.475,6.57e-05,0.118,0.784,115.078,250000,4
655,0.552,0.443,9,-9.113,0,0.0453,0.0563,0.000173,0.0864,0.543,129.888,166653,4
656,0.235,0.497,10,-11.799,1,0.0275,0.301,0.00312,0.523,0.373,85.414,443707,4
657,0.48,0.969,9,-7.464,1,0.0854,0.069,0.00022,0.0608,0.494,142.489,163453,4
658,0.463,0.669,9,-9.446,0,0.0292,0.241,0.000947,0.986,0.459,93.841,207987,4
659,0.65,0.777,2,-4.984,1,0.0294,0.141,0.343,0.215,0.574,109.608,136827,4
660,0.56,0.684,9,-7.54,1,0.031,0.252,0.0,0.332,0.728,139.853,173747,4
661,0.545,0.492,8,-8.351,1,0.0303,0.758,0.00078,0.603,0.536,99.092,160000,3
662,0.466,0.182,9,-19.537,1,0.0457,0.879,0.0556,0.341,0.216,128.811,199640,4
663,0.711,0.573,7,-12.842,1,0.0441,0.834,0.0,0.725,0.823,109.776,268707,4
664,0.355,0.704,9,-8.523,1,0.0337,0.0128,0.00577,0.0814,0.304,114.012,198776,4
665,0.386,0.473,2,-12.416,1,0.0345,0.729,0.0,0.271,0.498,110.322,205640,4
666,0.609,0.895,11,-8.208,1,0.0695,0.162,0.504,0.522,0.792,123.102,168000,4
667,0.72,0.645,0,-16.492,1,0.0331,0.416,0.00487,0.16,0.797,135.063,152333,4
668,0.706,0.467,7,-9.523,1,0.0852,0.713,0.0,0.253,0.735,107.053,189947,4
669,0.353,0.214,10,-12.08,1,0.0355,0.946,0.0,0.119,0.28,80.602,211653,4
670,0.572,0.728,10,-8.159,1,0.0584,0.0336,0.0,0.397,0.398,129.011,133040,4
671,0.583,0.591,6,-6.777,1,0.0257,0.158,0.0,0.121,0.629,102.288,221227,4
672,0.512,0.426,8,-11.221,1,0.036,0.398,0.0,0.352,0.769,116.275,148637,4
673,0.465,0.286,4,-17.273,1,0.0479,0.303,9.16e-05,0.101,0.377,122.076,190467,4
674,0.521,0.371,2,-14.51,1,0.0401,0.919,1.08e-05,0.0981,0.736,130.027,148667,4
675,0.489,0.701,7,-10.53,1,0.0348,0.852,0.78,0.108,0.739,155.269,184800,4
676,0.478,0.681,4,-5.2,1,0.0291,0.133,0.0,0.0748,0.962,92.898,151800,4
677,0.548,0.768,2,-7.891,1,0.027,0.051,0.00666,0.0564,0.869,100.863,173653,4
678,0.528,0.482,9,-10.939,0,0.027,0.614,0.0,0.549,0.788,95.82,204160,1
679,0.725,0.577,3,-6.487,1,0.0336,0.609,0.00112,0.242,0.826,117.691,146373,4
680,0.737,0.821,9,-7.709,1,0.0327,0.225,0.0,0.217,0.989,128.794,180453,4
681,0.679,0.799,9,-7.629,1,0.035,0.501,0.0,0.109,0.78,110.149,227920,4
682,0.413,0.313,7,-13.138,1,0.0519,0.791,1.5e-06,0.0727,0.349,92.515,194427,4
683,0.692,0.318,10,-9.512,1,0.0304,0.323,0.0,0.15,0.448,112.99,204267,4
684,0.497,0.569,9,-10.632,1,0.0386,0.266,0.0,0.336,0.811,120.531,182667,4
685,0.439,0.882,5,-9.036,0,0.087,0.541,0.671,0.793,0.317,138.551,174160,4
686,0.381,0.942,7,-3.796,1,0.11,0.61,0.0,0.333,0.428,161.527,144920,4
687,0.416,0.652,2,-8.178,1,0.0393,0.0588,0.000275,0.31,0.495,92.075,180573,4
688,0.503,0.614,7,-7.814,1,0.0283,0.123,0.023,0.17,0.313,111.148,147000,4
689,0.441,0.687,1,-9.768,0,0.0422,0.0631,5.09e-05,0.252,0.72,123.596,129280,4
690,0.666,0.55,10,-8.672,1,0.0612,0.573,1.84e-06,0.122,0.961,95.552,141000,4
691,0.795,0.448,4,-13.427,1,0.0444,0.629,0.0,0.0659,0.96,122.318,194400,4
692,0.462,0.596,5,-10.143,1,0.03,0.461,9.51e-05,0.107,0.511,79.324,197933,4
693,0.399,0.278,7,-13.122,1,0.0291,0.674,0.000694,0.203,0.597,93.189,238733,4
694,0.594,0.658,8,-10.204,1,0.207,0.416,2.05e-05,0.386,0.654,105.998,148800,4
695,0.43,0.561,3,-10.61,1,0.0283,0.14,0.0,0.325,0.617,173.479,177520,4
696,0.494,0.494,10,-7.62,1,0.027,0.593,0.0173,0.197,0.461,112.34,189853,4
697,0.442,0.596,2,-6.327,0,0.0281,0.037,4.46e-06,0.172,0.497,83.414,177440,4
698,0.375,0.716,5,-3.78,1,0.0344,0.00106,0.0,0.437,0.794,131.848,133227,4
699,0.259,0.391,5,-9.463,1,0.0326,0.762,0.0,0.114,0.185,160.557,163227,4
700,0.585,0.571,0,-8.342,1,0.0271,0.197,0.0,0.245,0.666,126.836,168800,4
701,0.467,0.748,2,-8.177,0,0.0414,0.112,0.0,0.0868,0.215,110.323,174877,4
702,0.411,0.518,1,-10.163,1,0.0253,0.331,0.0,0.115,0.631,87.355,217307,4
703,0.476,0.554,3,-7.538,1,0.0459,0.436,0.353,0.315,0.875,165.871,170261,4
704,0.518,0.455,4,-8.799,1,0.026,0.0181,0.000714,0.147,0.537,91.728,201240,4
705,0.576,0.592,3,-6.723,1,0.0331,0.315,0.0,0.112,0.522,118.735,181173,4
706,0.585,0.561,2,-9.784,1,0.0582,0.112,0.00013,0.689,0.292,134.053,182851,4
707,0.482,0.499,7,-10.549,1,0.0268,0.164,0.899,0.151,0.281,104.361,156520,4
708,0.277,0.14,9,-17.253,1,0.0476,0.932,0.0,0.0708,0.155,89.095,202533,5
709,0.605,0.56,11,-8.62,0,0.0378,0.0374,0.0,0.0658,0.871,93.061,167307,4
710,0.489,0.936,8,-4.909,1,0.0533,0.000168,0.000263,0.149,0.822,111.845,164240,4
711,0.818,0.728,10,-8.331,1,0.0314,0.232,0.0642,0.251,0.975,113.059,188960,4
712,0.415,0.334,5,-17.428,1,0.03,0.522,0.0,0.123,0.206,76.102,165795,3
713,0.241,0.604,7,-3.817,1,0.0313,0.0672,4.98e-05,0.0541,0.417,173.134,190600,4
714,0.306,0.426,2,-10.943,0,0.0297,0.159,0.0,0.0867,0.326,73.22,191493,4
715,0.505,0.401,0,-12.549,1,0.0282,0.31,1.22e-06,0.0514,0.421,105.606,230893,4
716,0.334,0.872,5,-10.4,1,0.0371,0.0805,0.301,0.847,0.788,154.816,219227,4
717,0.712,0.717,11,-7.282,1,0.0285,0.255,0.0,0.244,0.85,93.172,136480,4
718,0.8,0.632,9,-10.803,1,0.0387,0.411,0.00279,0.115,0.986,134.282,138933,4
719,0.435,0.834,3,-5.766,1,0.0412,0.0693,3.16e-05,0.0966,0.732,108.87,181720,4
720,0.533,0.403,7,-13.615,1,0.0251,0.00233,0.0184,0.0607,0.434,88.18,215640,4
721,0.56,0.762,0,-10.043,1,0.0312,0.014,0.0118,0.199,0.776,127.922,195213,4
722,0.462,0.572,7,-7.51,0,0.0524,0.656,0.000931,0.412,0.621,139.511,224960,4
723,0.47,0.404,9,-10.719,1,0.0311,0.574,0.0,0.197,0.601,141.64,143333,4
724,0.403,0.902,9,-4.828,1,0.0498,0.0121,0.00857,0.0975,0.691,76.706,216373,4
725,0.635,0.167,1,-12.998,1,0.0403,0.858,0.000999,0.213,0.246,83.767,239733,4
726,0.339,0.631,0,-11.653,1,0.054,0.447,0.143,0.289,0.5,110.689,209760,4
727,0.374,0.292,6,-9.404,0,0.0319,0.869,0.000581,0.108,0.497,169.685,310213,3
728,0.594,0.289,11,-12.747,0,0.0391,0.694,0.0,0.214,0.345,111.903,191000,3
729,0.192,0.392,5,-11.667,1,0.0328,0.326,0.000199,0.248,0.391,172.312,186200,4
730,0.408,0.544,3,-8.277,1,0.0333,0.653,0.0,0.512,0.446,119.112,194493,4
731,0.463,0.523,2,-8.605,1,0.0272,0.646,0.0,0.283,0.346,111.838,255573,4
732,0.557,0.54,9,-10.484,1,0.0347,0.0339,0.00248,0.179,0.394,129.171,185733,4
733,0.634,0.63,1,-8.277,0,0.031,0.447,0.039,0.17,0.489,118.628,270773,4
734,0.31,0.403,0,-13.664,1,0.0326,0.0726,9.27e-05,0.139,0.466,134.48,318027,4
735,0.487,0.382,7,-10.889,1,0.0309,0.0422,4.74e-06,0.411,0.714,116.557,261280,4
736,0.439,0.488,11,-14.464,1,0.0615,0.702,0.000339,0.16,0.629,93.017,308520,4
737,0.412,0.902,9,-11.6,1,0.405,0.0484,0.131,0.405,0.422,89.74,333893,4
738,0.529,0.127,11,-16.066,1,0.0274,0.611,0.000109,0.237,0.578,63.05,203573,4
739,0.64,0.663,0,-7.516,1,0.0374,0.201,0.00806,0.152,0.663,132.77,140773,4
740,0.404,0.266,10,-16.688,1,0.0334,0.716,0.133,0.107,0.491,88.916,167413,4
741,0.508,0.774,2,-5.973,1,0.0321,0.0586,4.87e-06,0.063,0.942,178.946,141600,4
742,0.32,0.62,0,-9.686,1,0.0594,0.64,6.36e-05,0.253,0.472,86.327,448720,4
743,0.401,0.381,2,-7.458,1,0.0274,0.7,0.0,0.122,0.229,75.454,276800,4
744,0.563,0.585,2,-9.696,1,0.0289,0.28,5.94e-06,0.232,0.477,91.013,283840,4
745,0.406,0.188,7,-13.039,1,0.0324,0.852,0.0,0.105,0.629,120.757,245533,4
746,0.533,0.376,9,-11.913,0,0.0393,0.0302,0.248,0.0926,0.187,165.007,259947,4
747,0.621,0.524,0,-15.269,1,0.0803,0.0652,0.00199,0.893,0.889,110.586,162653,4
748,0.468,0.105,6,-16.289,0,0.0327,0.804,0.874,0.109,0.25,67.168,190107,4
749,0.63,0.489,10,-12.144,1,0.18,0.77,0.0,0.381,0.796,101.876,233813,4
750,0.123,0.214,2,-10.946,1,0.037,0.836,0.676,0.13,0.0451,90.408,223120,4
751,0.396,0.338,0,-10.872,1,0.0304,0.198,2.62e-06,0.138,0.377,133.522,182293,4
752,0.685,0.847,7,-5.06,1,0.0369,0.488,0.000826,0.126,0.838,102.487,267240,4
753,0.5,0.0765,1,-21.615,0,0.0459,0.973,0.00108,0.106,0.13,121.43,252493,5
754,0.691,0.762,11,-6.47,0,0.0367,0.462,0.0286,0.0804,0.957,128.111,187533,4
755,0.515,0.534,6,-8.045,1,0.0768,0.181,0.00278,0.0547,0.426,70.776,145747,4
756,0.628,0.163,9,-21.221,1,0.0337,0.928,0.0123,0.115,0.176,129.05,239227,4
757,0.699,0.641,2,-7.564,1,0.0289,0.13,0.000218,0.0601,0.728,120.745,187213,4
758,0.387,0.45,0,-10.192,1,0.0275,0.000442,0.0,0.191,0.385,79.652,240400,4
759,0.761,0.592,2,-9.836,1,0.0586,0.492,0.00626,0.61,0.332,123.095,189387,4
760,0.471,0.594,0,-10.463,1,0.141,0.201,0.0949,0.145,0.215,103.431,202400,4
761,0.547,0.136,4,-14.969,0,0.064,0.848,0.881,0.115,0.142,116.587,339453,4
762,0.543,0.715,2,-8.89,1,0.0356,0.0192,0.0,0.256,0.468,124.011,180943,4
763,0.488,0.673,10,-11.666,1,0.782,0.822,0.000596,0.888,0.656,83.841,249360,4
764,0.547,0.46,11,-8.759,0,0.0256,0.344,0.442,0.0983,0.543,90.768,324733,4
765,0.539,0.444,0,-9.392,1,0.0529,0.608,0.0,0.397,0.373,129.034,215133,4
766,0.858,0.544,0,-9.289,1,0.0751,0.583,0.00109,0.0707,0.874,108.217,166280,4
767,0.656,0.601,9,-7.734,1,0.0389,0.0553,0.0667,0.0974,0.576,117.296,315200,4
768,0.711,0.362,3,-10.851,0,0.0381,0.272,0.0,0.127,0.616,117.287,194293,4
769,0.56,0.721,7,-6.669,1,0.0629,0.225,0.0339,0.0453,0.966,119.285,182707,4
770,0.475,0.422,11,-10.091,1,0.0268,0.0921,0.00508,0.14,0.466,100.694,196640,4
771,0.304,0.421,7,-7.769,1,0.0293,0.46,4.03e-05,0.163,0.216,75.928,262267,4
772,0.271,0.553,2,-9.526,1,0.0472,0.044,0.0096,0.0999,0.433,86.762,386373,3
773,0.483,0.617,0,-10.488,1,0.0349,0.0557,0.691,0.143,0.185,118.105,320032,4
774,0.308,0.707,0,-9.437,1,0.0994,0.00301,2.53e-05,0.255,0.674,197.321,150693,4
775,0.375,0.551,0,-8.729,1,0.0277,0.0421,7.16e-05,0.311,0.247,88.786,262747,4
776,0.31,0.464,7,-8.755,1,0.0275,0.156,8.94e-06,0.132,0.431,144.775,188307,4
777,0.403,0.658,9,-10.285,1,0.118,0.772,3.96e-06,0.166,0.512,75.488,412760,4
778,0.425,0.903,1,-4.801,1,0.0732,0.405,0.0128,0.117,0.769,108.748,190253,4
779,0.431,0.763,7,-8.551,0,0.0563,0.00177,0.0064,0.1,0.513,167.856,155040,4
780,0.408,0.436,0,-7.712,1,0.0345,0.805,1.72e-06,0.305,0.474,175.024,284707,3
781,0.458,0.364,9,-13.126,1,0.0431,0.467,0.0,0.197,0.3,154.215,444053,4
782,0.47,0.362,0,-12.382,1,0.0303,0.389,0.000698,0.29,0.377,83.609,268600,4
783,0.514,0.185,9,-18.189,1,0.0429,0.616,3.89e-05,0.186,0.521,97.358,150440,4
784,0.38,0.364,1,-9.11,0,0.0481,0.707,0.0,0.188,0.555,88.004,178547,4
785,0.457,0.509,8,-9.307,1,0.0355,0.726,0.0,0.347,0.843,135.968,216120,4
786,0.517,0.507,7,-10.831,1,0.0615,0.662,0.0,0.107,0.599,113.384,142893,4
787,0.451,0.62,8,-5.609,0,0.0361,0.145,0.0239,0.0677,0.5,123.487,199653,4
788,0.38,0.448,0,-11.043,1,0.025,0.178,1.21e-06,0.315,0.494,82.374,207067,4
789,0.315,0.69,8,-9.602,1,0.0327,0.317,0.789,0.0557,0.407,84.629,203413,4
790,0.268,0.618,0,-8.468,1,0.0332,0.00495,0.948,0.122,0.455,139.819,171213,4
791,0.291,0.313,0,-16.17,1,0.0347,0.177,0.000552,0.0828,0.341,77.893,302640,4
792,0.52,0.179,11,-21.976,0,0.0454,0.356,0.00344,0.131,0.407,155.746,197093,4
793,0.462,0.497,0,-9.51,1,0.0291,0.134,0.0,0.378,0.71,112.647,170107,4
794,0.191,0.274,1,-9.699,1,0.0307,0.487,0.00051,0.345,0.0674,55.445,278760,4
795,0.395,0.661,8,-3.949,0,0.029,0.549,8.82e-05,0.257,0.549,97.502,169293,4
796,0.545,0.82,10,-4.854,1,0.0339,0.615,0.0,0.294,0.922,118.634,222867,4
797,0.556,0.722,9,-6.962,1,0.0331,0.485,0.000324,0.142,0.717,109.155,176440,4
798,0.671,0.571,0,-11.025,1,0.0372,0.296,0.000164,0.0373,0.414,127.678,165787,4
799,0.522,0.275,0,-14.005,1,0.0511,0.371,0.873,0.219,0.555,115.327,226507,4
800,0.374,0.388,0,-12.495,1,0.0283,0.115,0.000583,0.0702,0.419,139.382,320973,4
801,0.121,0.343,2,-9.207,1,0.0328,0.845,0.0,0.218,0.307,71.18,168600,3
802,0.493,0.6,8,-9.578,1,0.0357,0.291,5.76e-06,0.325,0.68,169.367,198653,4
803,0.597,0.555,8,-7.739,1,0.0285,0.486,0.00174,0.255,0.608,129.098,143067,4
804,0.408,0.692,11,-9.478,1,0.0685,0.235,0.0255,0.197,0.684,82.499,209640,4
805,0.311,0.725,2,-3.472,1,0.0317,0.275,0.0201,0.185,0.54,74.62,299253,4
806,0.554,0.531,3,-8.407,1,0.0317,0.0845,0.0,0.0929,0.674,118.148,136453,4
807,0.492,0.574,0,-11.036,1,0.0514,0.436,0.0,0.482,0.777,136.094,170160,4
808,0.518,0.595,4,-11.678,1,0.0365,0.255,0.0,0.197,0.908,124.189,186653,4
809,0.438,0.349,4,-15.569,1,0.038,0.338,5.7e-05,0.417,0.683,124.984,163587,4
810,0.578,0.251,9,-10.425,1,0.029,0.709,0.0,0.114,0.385,102.997,120653,4
811,0.334,0.714,9,-8.379,1,0.155,0.251,4.26e-05,0.257,0.595,172.288,215160,4
812,0.451,0.875,1,-11.497,1,0.121,0.323,0.0,0.682,0.185,84.922,294680,4
813,0.505,0.722,10,-9.74,1,0.0757,0.153,0.0,0.339,0.713,126.07,217880,4
814,0.435,0.467,1,-11.458,0,0.0374,0.405,0.000218,0.105,0.78,179.717,146507,4
815,0.646,0.804,5,-8.007,1,0.0426,0.55,0.0484,0.0584,0.766,117.612,170109,4
816,0.511,0.603,2,-7.637,1,0.028,0.0385,1.67e-06,0.142,0.685,128.336,157293,4
817,0.476,0.194,0,-20.311,1,0.0335,0.603,0.0135,0.23,0.371,145.945,143067,4
818,0.283,0.31,9,-14.284,1,0.0279,0.663,0.000522,0.122,0.402,103.283,280307,4
819,0.264,0.329,11,-11.31,1,0.0297,0.329,1.79e-05,0.233,0.192,78.255,230107,4
820,0.542,0.476,4,-11.412,1,0.0242,0.136,0.172,0.127,0.47,78.975,193920,3
821,0.476,0.553,9,-7.928,1,0.0292,0.573,0.126,0.134,0.704,88.283,195038,4
822,0.55,0.947,8,-6.983,1,0.0735,0.000596,0.0177,0.0999,0.61,127.609,462760,4
823,0.658,0.698,4,-8.515,1,0.0413,0.557,0.0,0.484,0.972,127.886,156578,4
824,0.402,0.614,7,-6.887,1,0.0264,0.00207,5.35e-06,0.109,0.457,89.748,223413,4
825,0.458,0.0899,10,-18.824,1,0.0362,0.863,0.0,0.137,0.386,109.574,262000,4
826,0.32,0.425,11,-15.353,1,0.032,0.771,0.012,0.16,0.654,113.668,186133,4
827,0.783,0.454,4,-8.251,1,0.0489,0.456,0.0,0.155,0.711,111.577,157627,4
828,0.425,0.503,7,-10.973,1,0.0458,0.1,0.000749,0.169,0.701,86.562,194857,4
829,0.525,0.834,9,-7.653,1,0.0465,0.33,3.16e-05,0.0895,0.887,101.012,184747,4
830,0.574,0.193,2,-12.703,1,0.0484,0.478,0.0909,0.11,0.184,87.678,180067,4
831,0.571,0.557,7,-15.439,1,0.211,0.138,0.000203,0.381,0.747,107.953,156680,4
832,0.544,0.727,2,-9.303,1,0.0305,0.894,0.000734,0.121,0.969,132.872,159613,4
833,0.554,0.764,7,-10.016,1,0.0339,0.61,3.88e-05,0.233,0.918,116.124,195467,4
834,0.558,0.412,7,-9.29,1,0.0233,0.713,6.12e-05,0.129,0.639,97.363,185493,4
835,0.321,0.462,8,-10.711,1,0.0346,0.0961,0.0,0.102,0.457,116.782,308600,4
836,0.369,0.404,8,-10.875,1,0.0403,0.423,0.000555,0.14,0.332,84.082,163507,4
837,0.376,0.524,7,-10.068,1,0.0328,0.408,0.00146,0.331,0.438,87.481,300413,4
838,0.672,0.5,0,-18.39,1,0.0445,0.011,0.012,0.287,0.962,105.357,173933,4
839,0.155,0.298,0,-13.805,1,0.0307,0.431,5.07e-05,0.214,0.296,91.058,186893,3
840,0.367,0.752,5,-7.001,1,0.0484,0.0429,0.0,0.12,0.232,112.821,321120,4
841,0.708,0.326,0,-13.231,1,0.0335,0.482,0.0,0.273,0.97,126.135,142000,4
842,0.506,0.402,8,-11.743,0,0.0256,0.307,1.25e-05,0.0814,0.54,94.221,234360,4
843,0.585,0.725,0,-7.337,1,0.0339,0.0424,0.0,0.209,0.711,123.77,182467,4
844,0.695,0.503,7,-9.313,1,0.0605,0.315,2.47e-05,0.261,0.542,96.818,247267,4
845,0.762,0.66,0,-7.524,1,0.0412,0.101,0.816,0.0632,0.907,117.764,180427,4
846,0.736,0.871,2,-2.786,1,0.0278,0.466,0.0,0.108,0.967,122.395,167187,4
847,0.57,0.529,2,-10.322,1,0.0275,0.0226,0.0,0.0588,0.627,101.595,182183,4
848,0.361,0.608,0,-9.031,1,0.0417,0.457,0.00371,0.471,0.722,139.749,206507,4
849,0.651,0.892,4,-6.551,1,0.0313,0.00465,2.85e-06,0.127,0.962,135.309,179480,4
850,0.776,0.542,10,-8.515,1,0.0418,0.686,0.0,0.0489,0.975,73.555,161387,4
851,0.349,0.407,1,-11.641,1,0.0286,0.0131,2.04e-05,0.161,0.0724,94.35,265480,4
852,0.25,0.37,2,-15.973,1,0.0274,0.212,0.0,0.183,0.708,71.519,182018,4
853,0.427,0.289,5,-10.248,0,0.0473,0.896,0.000255,0.278,0.5,81.66,228427,4
854,0.325,0.431,3,-15.173,0,0.0383,0.846,1.08e-06,0.314,0.526,123.418,141187,3
855,0.772,0.43,9,-14.602,0,0.0464,0.067,0.889,0.104,0.959,134.561,195227,4
856,0.536,0.696,4,-6.818,0,0.0365,0.134,3.17e-06,0.287,0.683,117.179,214027,4
857,0.459,0.732,7,-9.372,1,0.0282,0.118,0.00106,0.22,0.892,110.553,266867,4
858,0.374,0.557,4,-7.323,1,0.0353,0.0445,0.0,0.268,0.476,78.873,239627,4
859,0.604,0.357,6,-11.419,1,0.0269,0.0311,0.0,0.0927,0.638,100.721,185293,4
860,0.414,0.501,3,-9.105,0,0.0443,0.253,0.0,0.353,0.452,95.837,258733,4
861,0.149,0.206,3,-13.888,1,0.0323,0.822,0.000649,0.115,0.264,79.764,293120,4
862,0.445,0.436,0,-8.536,1,0.0332,0.58,2.63e-05,0.112,0.483,139.848,230440,4
863,0.429,0.631,4,-11.514,0,0.0769,7.85e-05,0.00411,0.175,0.376,162.734,168440,4
864,0.551,0.293,2,-12.503,1,0.0272,0.486,0.000273,0.0864,0.322,106.798,150640,4
865,0.598,0.797,7,-6.793,1,0.0332,0.0424,0.000407,0.0717,0.622,123.566,147493,4
866,0.33,0.214,4,-17.699,0,0.0311,0.836,0.0701,0.178,0.275,147.795,187040,4
867,0.592,0.205,9,-14.601,1,0.048,0.896,5.46e-05,0.119,0.378,140.282,179760,4
868,0.497,0.552,9,-7.102,0,0.0307,0.679,0.0314,0.089,0.633,124.359,195867,4
869,0.495,0.326,7,-12.29,1,0.0365,0.541,8.85e-05,0.0996,0.371,136.243,221120,4
870,0.325,0.509,11,-8.762,0,0.0645,0.401,1.3e-06,0.366,0.294,68.438,214800,3
871,0.497,0.285,2,-14.537,1,0.0264,0.643,1.69e-05,0.389,0.667,154.707,173467,4
872,0.299,0.329,3,-10.096,1,0.0279,0.756,0.0105,0.0559,0.392,132.282,218187,4
873,0.755,0.876,0,-8.867,1,0.0362,0.357,5.17e-06,0.22,0.954,102.762,174827,4
874,0.222,0.659,0,-9.942,1,0.0487,0.0169,2.09e-05,0.471,0.322,75.634,344227,4
875,0.393,0.364,5,-10.945,0,0.0345,0.0021,0.0703,0.121,0.308,118.566,444148,3
876,0.704,0.106,0,-15.169,0,0.542,0.939,0.0,0.0674,0.521,86.763,107867,4
877,0.707,0.407,11,-7.045,1,0.0373,0.35,0.000253,0.0564,0.532,127.252,210867,4
878,0.548,0.452,0,-11.612,1,0.0343,0.00577,0.375,0.192,0.5,120.127,1024133,4
879,0.606,0.282,9,-12.207,0,0.0339,0.501,8.3e-06,0.152,0.563,67.409,274040,4
880,0.623,0.633,9,-8.212,1,0.0304,0.336,4.6e-05,0.147,0.895,121.119,243827,4
881,0.474,0.387,2,-14.416,0,0.0305,0.642,0.00557,0.143,0.545,118.486,241347,4
882,0.537,0.701,1,-8.913,0,0.0335,0.0972,0.0,0.0832,0.583,120.919,281227,4
883,0.597,0.271,5,-17.293,1,0.0394,0.766,0.0119,0.0933,0.338,76.271,203613,4
884,0.472,0.837,2,-6.358,1,0.0483,0.0628,0.00052,0.101,0.739,122.984,231773,4
885,0.375,0.336,0,-10.513,1,0.0308,0.0914,0.0,0.077,0.0759,93.988,216596,4
886,0.495,0.865,9,-9.195,1,0.0811,0.0548,0.81,0.214,0.726,134.767,207453,4
887,0.745,0.656,10,-6.393,1,0.0405,0.188,0.00337,0.0941,0.858,105.318,152453,4
888,0.589,0.85,2,-6.143,1,0.0343,0.0606,0.779,0.274,0.813,130.318,161467,4
889,0.604,0.905,4,-7.059,0,0.0578,0.309,0.0632,0.0837,0.723,147.448,289800,4
890,0.484,0.165,7,-18.568,1,0.0498,0.728,1.19e-06,0.115,0.193,159.174,227933,3
891,0.413,0.869,0,-5.843,1,0.0441,0.00283,0.529,0.827,0.65,127.355,1292293,4
892,0.504,0.578,4,-9.302,1,0.031,0.408,0.0,0.321,0.654,132.411,174840,4
893,0.608,0.524,8,-10.266,1,0.0309,0.367,0.00254,0.115,0.797,86.204,205613,4
894,0.528,0.233,8,-15.362,1,0.0346,0.726,0.000108,0.122,0.208,89.044,273933,4
895,0.377,0.358,2,-11.487,1,0.0372,0.714,2.58e-05,0.288,0.242,128.151,251333,3
896,0.373,0.571,7,-9.186,0,0.0334,0.392,0.0476,0.126,0.656,161.874,331173,3
897,0.636,0.923,11,-7.453,0,0.167,0.22,0.161,0.702,0.481,125.133,256023,4
898,0.463,0.496,1,-12.203,1,0.041,0.059,1.24e-06,0.271,0.533,118.505,265933,4
899,0.469,0.538,8,-13.559,1,0.0571,0.305,0.00012,0.37,0.886,196.605,176333,4
900,0.198,0.212,2,-13.584,1,0.0304,0.683,0.00277,0.132,0.156,88.771,165573,3
901,0.257,0.412,1,-11.788,1,0.0287,0.361,8.68e-05,0.0702,0.858,152.126,228133,4
902,0.468,0.839,9,-7.39,1,0.0365,0.459,0.461,0.151,0.935,151.842,242027,4
903,0.571,0.368,11,-11.869,0,0.0423,0.724,0.0,0.108,0.38,116.138,171667,4
904,0.538,0.261,4,-12.616,0,0.0364,0.439,1.02e-05,0.0887,0.528,102.153,225400,4
905,0.393,0.792,8,-5.076,1,0.0448,0.191,0.00364,0.376,0.379,98.757,215200,4
906,0.436,0.63,2,-8.614,0,0.0339,0.251,2.42e-05,0.139,0.0844,130.88,246733,4
907,0.572,0.786,8,-8.469,1,0.0642,0.519,0.00093,0.11,0.952,188.115,174867,4
908,0.617,0.664,0,-11.701,1,0.0345,0.0985,0.0,0.203,0.931,127.021,171013,4
909,0.615,0.623,9,-5.801,1,0.0931,0.218,0.0,0.281,0.862,127.852,193533,4
910,0.463,0.318,4,-17.647,1,0.0319,0.774,0.0154,0.114,0.757,155.154,222400,4
911,0.555,0.4,8,-10.324,1,0.0262,0.707,0.0,0.155,0.527,106.489,178960,3
912,0.787,0.472,2,-12.824,1,0.0832,0.221,0.000336,0.153,0.824,120.059,330643,4
913,0.55,0.726,2,-8.51,1,0.0516,0.146,0.00608,0.428,0.37,92.697,307493,4
914,0.6,0.648,0,-12.147,1,0.0617,0.017,8.12e-05,0.219,0.84,137.22,322267,4
915,0.611,0.47,4,-9.135,1,0.0356,0.579,0.0,0.581,0.97,85.527,134800,4
916,0.434,0.297,0,-11.042,1,0.0287,0.763,2.73e-06,0.0898,0.289,130.388,202067,4
917,0.6,0.667,1,-8.138,1,0.0328,0.257,0.0,0.115,0.846,127.413,178853,4
918,0.708,0.549,5,-10.569,1,0.0319,0.352,0.711,0.0895,0.892,94.816,182267,4
919,0.478,0.374,4,-15.246,0,0.0618,0.888,0.95,0.17,0.295,74.631,223627,4
920,0.516,0.307,9,-15.18,1,0.0767,0.243,0.0,0.0499,0.673,82.548,166000,4
921,0.59,0.788,11,-7.585,0,0.0734,0.0133,0.156,0.0352,0.688,188.334,170800,4
922,0.533,0.563,11,-12.488,0,0.0324,0.061,0.0529,0.132,0.42,101.991,276787,4
923,0.816,0.429,7,-8.451,1,0.0384,0.012,0.875,0.0524,0.963,134.312,160133,4
